symbol,pct_chg,rise,std_deviation_1y,pct_chg_1y,std_deviation_6m,pct_chg_6m,std_deviation_5m,pct_chg_5m,std_deviation_4m,pct_chg_4m,std_deviation_3m,pct_chg_3m,std_deviation_2m,pct_chg_2m,std_deviation_1m,pct_chg_1m,std_deviation_1w,pct_chg_1w
000687,-0.875,0.0,3.3795545365297217,16.23529901355505,3.219291952152283,-3.084901750087738,3.22349330950292,-8.954901963472366,3.1402748747193368,-22.494901552796364,3.186986622870782,-10.84490167349577,4.640285464196504,15.383899375796318,4.484970343006285,1.2019995152950287,2.307852843233764,4.362099766731262
000688,-0.8531,0.0,1.5826627444986134,-1.2453995048999786,1.6380804130540034,13.727500706911087,1.6589492216106592,6.907500505447388,1.6318508251201864,9.907500609755516,1.6064287594875277,0.5775004327297211,0.9626748637686006,-0.6456001549959183,1.0806187052033995,3.1185999512672424,0.9828827558771662,1.2655000537633896
000690,-0.339,0.0,1.9256323304581575,-14.04869994521141,1.9382872465207646,-20.962100207805634,1.928485743550219,-23.79210039973259,1.9160382878184685,-9.412100225687027,1.9055870492014273,-23.302100241184235,1.4794157331064075,-7.8000002801418304,1.3191031520517424,-4.268300116062164,0.7630901887160148,2.073700040578842
000691,1.0204,1.0,3.4902958770675694,16.738699555397034,3.2490068693624568,-23.31349988281727,3.3251544396366954,-23.783499732613564,3.3345317884457826,-27.753499880433083,3.3752345792338736,-20.03350043296814,2.57674192301816,-4.2561003267765045,1.7487391455094292,5.327599495649338,1.6263824509640472,1.0926999151706696
000692,0.0,0.0,2.8342835791003207,4.12250030040741,2.6738376561421666,-17.631000578403473,2.644300379397767,-27.54100039601326,2.6667813089863657,-18.611000269651413,2.7290295956308865,-15.541000455617905,2.5312321613013093,-6.146200358867645,3.099238032331732,6.721599668264389,3.8049361588466484,-4.909999847412109
000695,0.2356,1.0,2.5657143614964113,6.506699785590172,2.5988336896602062,3.1231001019477844,2.5520380425757403,-7.616900198161602,2.5116494087490824,-7.326899670064449,2.5123904803418107,-3.1668997183442116,1.690208787337733,-3.522199720144272,1.1695440949799296,-1.4771000295877457,0.9311414598119937,-0.33090002834796906
000697,-1.5453,0.0,2.9384744925939055,-7.085597470402718,2.7879019558172002,-19.155597902834415,2.8160382175819776,-22.565597403794527,2.834702233898205,-19.34559776261449,2.912199963893751,-15.145597834140062,2.1024984404794,19.360400401055813,2.376858738846487,26.28850056231022,1.0126032594668588,4.716700032353401
000698,0.0,0.0,2.0617476264108885,4.946800783276558,1.9877198656317911,-19.814799398183823,1.9823968673434624,-18.454799443483353,2.0109714686937346,-9.874799624085426,2.0410991687100197,-7.0247995257377625,1.8281516610353217,0.24840016663074493,1.3887489157838382,-0.507300078868866,1.7989540564214073,3.05969999730587
000700,0.2865,1.0,2.456399708994338,12.829797923564911,2.2968778570557373,-19.598701894283295,2.3160859613429334,-19.428701773285866,2.3322167949283372,-10.098701640963554,2.3624888882387594,-3.868701785802841,1.70309792542484,-4.98170018196106,1.5401004588216995,3.183899939060211,1.403292789008555,1.2032999396324158
000701,-0.1681,0.0,2.3145107550861304,-6.9078995287418365,2.441602227624948,-22.437499679625034,2.381226638863796,-41.31749922782183,2.349055366789655,-24.107499547302723,2.387281756040584,-20.14749976992607,1.5289144392218803,-4.4000000804662704,1.4644155406671784,3.3217000514268875,1.7063783324173112,2.98009991645813
000702,-3.7762,0.0,2.9329065757281865,38.33599895238876,2.6626251993915093,26.224999383091927,2.6941309288640674,19.994999453425407,2.7338834391030185,20.76499955356121,2.75723868379527,23.384999588131905,2.9624977739685914,13.927200332283974,3.2866997962096374,19.80689997971058,4.033154011752669,13.53140015900135
000703,3.0769,1.0,2.442920948643786,-17.539700381457806,2.7467847137179704,-24.52410075813532,2.669560223764547,-6.794100739061832,2.6327240794028812,-11.154100932180882,2.6426490055673524,-14.414101231843233,1.7834282105406174,-10.747799783945084,1.8911209402534324,4.543800085783005,2.1175344537104746,9.796700075268745
000705,0.1504,1.0,1.7003262273389406,4.465000919997692,1.9115121350533124,-3.5617980286478996,1.899625640946129,-11.31179790943861,1.9047123302081999,-7.26179813593626,1.8665995810124685,-2.0717980191111565,1.330437256785492,-1.0993997007608414,1.2672215474960822,7.689500063657761,0.5389474944791318,-1.0387000143527985
000707,-0.3676,0.0,2.5132905372889285,-6.041301071643829,2.608187313271986,-38.17920149862766,2.6292234282200804,-27.52920126914978,2.622504556503935,2.890798509120941,2.642149400055735,3.3107985258102417,1.534975804164916,-11.238300383090973,1.4689165196790155,3.2371999323368073,1.1862417718637506,1.8940999805927277
000708,2.5658,1.0,2.372007764135528,57.64770095050335,2.270440574305869,48.133002169430256,2.2568988341394536,55.48300167918205,2.2965048350238817,56.213001631200314,2.3601430524426212,56.20300159603357,1.894647465055389,13.972900442779064,1.6836731532751694,14.40600024163723,1.8158078143627054,3.598299950361252
000709,0.0,0.0,1.577796410338894,-4.024598807096481,1.5572085183222237,-25.745897889137268,1.564022994418792,-13.155898243188858,1.5821464018289066,-10.885898411273956,1.5995371257617395,-6.4058985114097595,0.9190462938007025,-9.881499916315079,0.931132080457734,0.48030003905296326,0.6643626851001802,2.3152999877929688
000710,-1.1321,0.0,2.788180865509063,-12.969999566674232,2.9070919531026433,-18.10419928468764,2.85272419405618,-33.93419980071485,2.7791994254856216,-52.24419893883169,2.7159932788122267,-37.20419951342046,2.249521239732538,-5.572200128808618,2.480740014466307,11.921500071883202,2.7799000635070374,7.431399881839752
