date,last,open,high,low,percent_change
"1989年5月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月12日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月11日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月10日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月5日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月4日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月2日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年5月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月26日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月25日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月24日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月20日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月19日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月18日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月12日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月11日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月10日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月5日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月4日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年4月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月31日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月30日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月29日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月24日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月20日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月10日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月2日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年3月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月24日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月10日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月2日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年2月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月31日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月30日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月26日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月25日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月24日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月20日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月19日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月18日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月12日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月11日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月10日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月5日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月4日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1989年1月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月30日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月29日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月20日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月19日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月12日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月5日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月2日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年12月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月30日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月29日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月25日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月18日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月10日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月4日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月2日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年11月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月31日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月26日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月25日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月24日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月20日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月19日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月18日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月12日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月11日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月5日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月4日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年10月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月30日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月29日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月26日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月20日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月19日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月12日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月2日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年9月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月31日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月30日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月29日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月26日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月25日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月24日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月19日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月18日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月12日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月11日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月10日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月5日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月4日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月2日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年8月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月29日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月26日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月25日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月20日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月19日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月18日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月12日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月11日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月5日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年7月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月30日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月29日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月24日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月20日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月10日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月2日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年6月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月31日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月26日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月25日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月24日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月20日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月19日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月18日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月12日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月11日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月10日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月5日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月4日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年5月2日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月29日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月27日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月26日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月25日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月20日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月19日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月18日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月13日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月12日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月11日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月6日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月5日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月4日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年4月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月31日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月30日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月29日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月28日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月25日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月24日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月21日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月18日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月15日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月14日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月11日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月10日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月9日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月8日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月7日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月4日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月3日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月2日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年3月1日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年2月29日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年2月26日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年2月25日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年2月24日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年2月23日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年2月22日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年2月19日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年2月18日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年2月17日","3.7314","3.7314","3.7314","3.7314","0.00%"
"1988年2月16日","3.7314","3.7314","3.7314","3.7314","0.00%"
